date,NASDAQ_log_diff,Dow Jones_log_diff,S&P_log_diff,6-mo,10-yr,3-mo,federal fund,S&P,1-yr,5-yr,Dow Jones Commodity_log_diff,Bloomberg Commodity_log_diff,S&P GSCI Commodity_log_diff,TR_CC CRB Excess Return_log_diff,EPU,unemploy,CPI,GDP,PPI,M2,USD to JPY_log_diff,EUR to USD_log_diff,GBP to USD_log_diff,USD to CHF_log_diff,USD to CAD_log_diff,AUD to USD_log_diff,NZD to USD_log_diff,USD to HKD_log_diff,USD to SGD_log_diff
2022/2/17,1.23714249,0.680938091,0.719204212,0.65,1.97,0.36,0.490424077,4380.26,1.05,1.85,1.256450688,1.320692065,-1.410747147,0.938358419,9.58851345,19,39.5,1260.775,100,1079.555,-0.052196608,0.335008689,0.180110688,-0.137895862,-0.349520257,-0.0034782,0.106065935,-0.014744299,-0.211962967
2022/2/18,0.926271473,1.067699066,0.763623046,0.65,1.92,0.35,0.490766074,4348.87,1.03,1.82,-0.43952537,-0.474370414,0.841190777,-1.036193819,9.58851345,19,39.5,1260.775,100,1079.555,0.222023991,0.128128676,-0.084582151,0.617121306,0.003920416,-0.010433875,-0.39679632,-0.008973726,-0.033426805
2022/2/21,0.310673639,0.358448096,0.255842358,0.71,1.935,0.365,0.491792066,4315.7875,1.135,1.8425,-0.54468461,-0.558606865,-1.126435,-0.665992309,9.58851345,19,39.5,1260.775,100,1079.555,-0.300267855,-0.141374002,0.114018807,-0.625801297,-0.129292631,-0.416464821,-0.364082581,-0.005127482,0.02599766
2022/2/22,2.604559733,1.393283006,1.858379019,0.73,1.94,0.37,0.492134063,4304.76,1.17,1.85,-1.349867561,-1.259799063,-1.160934932,-1.150918137,9.58851345,19,39.5,1260.775,100,1079.555,0.04780842,0.176748754,0.287462422,0.391347385,0.298016062,-0.193758278,-0.576839345,-0.046776132,-0.022284123
2022/2/23,-3.29016776,-0.277505057,-1.484605971,0.74,1.99,0.34,0.49247606,4225.5,1.16,1.89,-0.378809045,-0.274660399,-1.196407847,-0.032003841,9.58851345,19,39.5,1260.775,100,1079.555,-0.455423571,1.000075006,1.266521414,-0.840591733,-0.684893975,0.958606952,1.800643889,-0.045473615,-0.721543897
2022/2/24,-1.627232407,-2.481958509,-2.212614836,0.65,1.96,0.32,0.492818057,4288.7,1.08,1.84,0.415672834,0.350561731,-0.072820136,0.613855766,9.58851345,19,39.5,1260.775,100,1079.555,0.017744347,-0.707754841,-0.265029364,0.032407908,0.920798779,-0.924034782,-0.99808087,0.002561344,0.251024533
2022/2/25,-0.413758213,0.489027315,0.244560034,0.71,1.97,0.33,0.493160055,4384.65,1.13,1.86,0.912964948,0.704831949,0.416216862,1.169888057,9.58851345,19,39.5,1260.775,100,1079.555,0.459417882,0.471279549,-0.063353646,0.933521026,0.252246705,-0.462277016,-0.477575659,-0.073612488,-0.169879648
2022/2/28,1.604939327,1.779096764,1.559442676,0.69,1.83,0.35,0.494186047,4373.94,1.01,1.71,-1.039440723,-0.951300934,1.20523477,-1.290549295,9.58851345,19,39.5,1260.775,100,1079.555,0.060893395,0.863829921,0.714115162,-0.196110538,-0.59020435,0.158451344,-0.036983617,-0.030069512,-0.199056391
2022/3/1,-1.609447858,-1.775408575,-1.847098345,0.6,1.72,0.32,0.494528044,4306.26,0.91,1.56,-1.104568022,-0.951715075,-1.560826798,-1.258229936,14.3445047,16.0869565,36.9565217,1096.326087,90.8695652,950.5434783,-0.512087219,0.044962008,-0.594827889,-0.15226497,0.902451397,-0.625453085,-0.317495744,0.040308005,0.217507597
2022/3/2,1.568960831,0.285701774,0.526856555,0.68,1.86,0.34,0.494870041,4386.54,1.06,1.74,0.473588509,0.413495561,-1.383530918,0.405696205,14.3445047,16.0869565,36.9565217,1096.326087,90.8695652,950.5434783,0.038965256,0.468807206,0.407393436,0.304762141,-0.395085655,-0.417080363,-0.066325217,-0.039028635,-0.132772757
2022/3/3,1.67220628,0.533635566,0.79656579,0.69,1.86,0.38,0.495212038,4363.49,1.08,1.74,-0.607365161,-0.89997795,0.453175688,-0.770211843,14.3445047,16.0869565,36.9565217,1096.326087,90.8695652,950.5434783,0.547113827,1.204587397,0.85001264,0.059973286,-0.377819333,-0.646106917,-1.077130766,0.028150271,-0.261341825
2022/3/4,3.691305085,2.400819308,2.996252255,0.69,1.74,0.34,0.495554036,4328.87,1.05,1.65,-0.620307438,-0.660436799,-0.583437545,-0.893759518,14.3445047,16.0869565,36.9565217,1096.326087,90.8695652,950.5434783,-0.42145573,0.729779487,1.00217215,-0.949880945,-0.720187856,0.81683117,0.467529524,-0.063966433,-0.15427567
2022/3/7,0.276354623,0.564523863,0.7260128,0.75,1.78,0.38,0.496580027,4201.09,1.07,1.71,-0.789156414,-0.656103633,-0.553906838,-0.656354911,14.3445047,16.0869565,36.9565217,1096.326087,90.8695652,950.5434783,-0.303043654,-0.377029276,0.041975922,-0.409726165,-0.486316052,0.623909329,0.073249344,0.007673812,-0.245614802
2022/3/8,-3.531887843,-1.983138433,-2.537367235,0.72,1.86,0.36,0.496922025,4170.7,1.12,1.8,-1.150623173,-1.553677753,-0.466058661,-1.04205944,14.3445047,16.0869565,36.9565217,1096.326087,90.8695652,950.5434783,-0.168441096,-1.643149324,-0.665718103,0.301740624,0.603384667,-0.712722315,-0.307287336,-0.012789359,0.547041291
2022/3/9,0.95196908,0.337585213,0.43010819,0.75,1.94,0.38,0.497264022,4277.88,1.15,1.87,0.283053907,0.84696103,-0.667433509,-0.192500252,14.3445047,16.0869565,36.9565217,1096.326087,90.8695652,950.5434783,-0.232758726,0.784068917,0.787930156,-0.409284862,0.277609609,-0.490464198,-0.240779366,-0.040914961,-0.088316473
2022/3/10,2.203465863,0.695362904,1.304628828,0.75,1.98,0.39,0.497606019,4259.52,1.19,1.92,-0.557665007,-0.210132095,-0.655715019,-0.498773287,14.3445047,16.0869565,36.9565217,1096.326087,90.8695652,950.5434783,-0.993882148,0.69858513,0.340689747,-0.482522918,0.1332132,0.907887051,0.709404372,-0.081779736,-0.312161696
2022/3/11,2.065675732,-0.003187158,0.74486284,0.78,2,0.4,0.497948016,4204.31,1.22,1.96,0.140560256,0.155272443,-1.249514015,0.310481879,14.3445047,16.0869565,36.9565217,1096.326087,90.8695652,950.5434783,-0.764367389,-0.260827933,0.284156554,-0.410985073,-0.574680524,1.429631725,0.832816104,-0.007663422,-0.256344667
2022/3/14,-2.878399286,-1.802135655,-2.118255114,0.86,2.14,0.45,0.498974008,4173.11,1.28,2.1,0.66627871,0.44890369,0.311781767,0.38079166,14.3445047,16.0869565,36.9565217,1096.326087,90.8695652,950.5434783,-0.080343366,-0.127877255,-0.303327231,-0.271283977,0.472795645,-0.09038763,-0.059189111,0.012772697,0.124428195
2022/3/15,-3.698938695,-1.534654119,-2.213699884,0.86,2.15,0.46,0.499316005,4262.45,1.28,2.1,-0.959605502,-0.759207854,1.142161837,-1.012239769,14.3445047,16.0869565,36.9565217,1096.326087,90.8695652,950.5434783,-0.388120636,-0.727606666,-0.809473683,0.042505712,0.691717897,-1.304951718,-0.714894153,0.11566716,0.491906575
2022/3/16,-1.317736163,-1.218680037,-1.22721914,0.86,2.19,0.44,0.499658003,4357.86,1.35,2.18,0.146078116,0.228071075,-0.970801588,0.210039985,14.3445047,16.0869565,36.9565217,1096.326087,90.8695652,950.5434783,0.130611576,-0.515208804,-0.011407929,0.415380297,0.395163717,-1.193290898,-1.305968293,0.005754899,0.372371253
2022/3/17,-2.02896091,-0.791994514,-1.159477045,0.81,2.2,0.4,0.5,4411.67,1.3,2.17,-0.395730447,-0.373764052,0.091617336,-0.571800437,14.3445047,16.0869565,36.9565217,1096.326087,90.8695652,950.5434783,-0.475280069,0.374845194,-0.220297871,0.561904457,0.19023468,-0.527313282,-0.181047955,-0.06264663,-0.147639639
2022/3/18,0.399390412,0.582734474,0.0434768,0.83,2.14,0.42,0.510204082,4463.12,1.29,2.14,-1.031049216,-1.085983524,-1.372980624,-0.8892984,14.3445047,16.0869565,36.9565217,1096.326087,90.8695652,950.5434783,-0.264001662,0.321769555,0.083504142,-0.219786199,0.075401317,0.209240399,0.420534262,-0.012780206,-0.147421985
2022/3/21,-1.934846141,-0.733764391,-1.124076926,0.95,2.32,0.54,0.540816327,4461.18,1.4,2.33,1.332234167,1.095083119,-1.437413513,1.273950879,14.3445047,16.0869565,36.9565217,1096.326087,90.8695652,950.5434783,-1.098774945,-0.145151073,-0.726422929,0.096432023,0.194718812,-0.934806229,-1.055228063,-0.019167247,0.084741084
2022/3/22,1.328671466,1.298229087,1.234871315,0.96,2.38,0.51,0.551020408,4511.61,1.59,2.39,-1.458372013,-1.6068228,2.125770634,-1.209883342,14.3445047,16.0869565,36.9565217,1096.326087,90.8695652,950.5434783,-0.289328134,0.235977601,0.442035591,0.236114947,0.063663857,-0.400828915,-0.201106151,0.033225564,-0.099471337
2022/3/23,-1.915373247,-1.011903847,-1.424203031,0.93,2.32,0.5,0.56122449,4456.24,1.52,2.34,0.26186656,0.11648225,-1.451278975,0.597423035,14.3445047,16.0869565,36.9565217,1096.326087,90.8695652,950.5434783,-0.997934402,0.068174074,0.136404992,0.048364995,0.286989993,-0.206467155,0.29461452,0.008947231,0.025779366
2022/3/24,0.158949921,-0.440713109,-0.505340237,0.96,2.34,0.52,0.571428571,4520.16,1.55,2.37,-0.128193061,-0.080656007,0.936745982,0.022757444,14.3445047,16.0869565,36.9565217,1096.326087,90.8695652,950.5434783,0.25776901,0.136487737,0.041716443,-0.042992262,0.399968536,0,-0.179746247,-0.065168642,-0.033143678
2022/3/25,-1.301369499,-0.271137063,-0.711955965,1.01,2.48,0.55,0.581632653,4543.06,1.67,2.55,-1.612802546,-1.696536672,-0.261088639,-1.322675901,14.3445047,16.0869565,36.9565217,1096.326087,90.8695652,950.5434783,-1.496388675,-0.040965885,0.662203668,-0.450306325,-0.376015484,0.266489165,0.952731855,-0.019159168,-0.239045404
2022/3/28,-1.827448288,-0.963138021,-1.218202729,1.08,2.46,0.59,0.612244898,4575.52,1.69,2.54,-0.642144282,-0.702126809,-1.94738992,-0.444486678,14.3445047,16.0869565,36.9565217,1096.326087,90.8695652,950.5434783,0.805186367,-0.901539619,0.007637086,0.424519837,0.075889205,-0.173298717,-0.406742931,0.035127946,0.342195164
2022/3/29,1.220650689,0.185414741,0.631361035,1.06,2.41,0.55,0.62244898,4631.6,1.67,2.49,-0.818165536,-0.810073678,-0.401342802,-0.260542821,14.3445047,16.0869565,36.9565217,1096.326087,90.8695652,950.5434783,0.863418194,-0.638376561,-0.320256479,0.818735056,0.25605135,-0.019976694,-0.811421843,0.000638804,0.302694952
2022/3/30,1.547333141,1.574864083,1.577632728,1.04,2.35,0.55,0.632653061,4602.45,1.64,2.44,2.397167696,2.521326515,-1.31931214,1.717134382,14.3445047,16.0869565,36.9565217,1096.326087,90.8695652,950.5434783,0.110867033,0.818939062,-0.049471983,0.065008941,-0.216086519,0.340147725,0.538775054,-0.07215906,-0.18467908
2022/3/31,-0.287760687,-0.402667609,-0.340448553,1.06,2.32,0.52,0.642857143,4530.41,1.63,2.42,-2.224370023,-1.894747144,2.268295418,-1.735718633,14.3445047,16.0869565,36.9565217,1096.326087,90.8695652,950.5434783,-0.683770347,0.176362901,0.217097455,-0.313819108,-0.095888776,-0.213561213,0.476535198,-0.017233841,-0.118015872
2022/4/1,-1.882736236,-0.297131785,-0.805832262,1.09,2.39,0.53,0.653061224,4545.86,1.72,2.55,-4.21176172,-4.06299202,-3.086042362,-4.288475574,14.42101424,17.6190476,39.5238095,1228.847619,103.8095238,1040.571429,-0.207887571,0.690347005,-0.003812792,-0.097192232,0.267919784,-0.598207168,-0.728324835,-0.008934897,-0.003685753
2022/4/4,2.285537768,0.807041909,1.263115514,1.14,2.42,0.66,0.683673469,4582.64,1.72,2.56,-2.603914659,-2.319905201,-5.458913633,-2.888173378,14.42101424,17.6190476,39.5238095,1228.847619,103.8095238,1040.571429,-0.657496585,0.607987976,0.29401117,-0.334052035,0.012013215,-0.462810743,-0.064643565,-0.002552681,-0.209863666
2022/4/5,2.245138352,0.418498828,0.976438622,1.13,2.54,0.65,0.693877551,4525.12,1.77,2.69,-0.560015443,-0.677470656,-4.842422303,-0.038043197,14.42101424,17.6190476,39.5238095,1228.847619,103.8095238,1040.571429,-0.157642669,0.082568812,0.045897878,-0.40796664,-0.471435152,0.941089854,0.691695243,-0.040196132,-0.018388099
2022/4/6,-0.061037671,-0.252055429,-0.424435244,1.15,2.61,0.67,0.704081633,4481.15,1.79,2.7,-3.511857807,-3.280819136,0.02784941,-3.649730381,14.42101424,17.6190476,39.5238095,1228.847619,103.8095238,1040.571429,-0.141262914,0.146957547,-0.034425383,-0.085676043,-0.377936917,0.400320791,0.304127678,0.004465439,-0.113930809
2022/4/7,1.349614629,-0.396943354,0.265450749,1.15,2.66,0.68,0.714285714,4500.21,1.78,2.7,-2.432985171,-2.978118503,-4.902416053,-1.416820019,14.42101424,17.6190476,39.5238095,1228.847619,103.8095238,1040.571429,-0.256185238,0.027578599,0.298747781,-0.003211424,0.111243555,0.267773624,0.730780322,-0.018498378,-0.124807299
2022/4/8,2.205158418,1.196725239,1.702133376,1.19,2.72,0.7,0.724489796,4488.28,1.81,2.76,-1.269411119,-1.335883244,-2.982768713,-1.594555673,14.42101424,17.6190476,39.5238095,1228.847619,103.8095238,1040.571429,-0.878755059,-0.064338238,0.046040516,0.303399267,-0.428402083,0.524229979,0.092089787,0.015946674,-0.161284445
2022/4/11,0.30160349,0.256010637,0.342339363,1.23,2.79,0.77,0.755102041,4412.53,1.85,2.79,5.546094727,5.255203776,-2.73369602,5.666757707,14.42101424,17.6190476,39.5238095,1228.847619,103.8095238,1040.571429,-0.011962438,0.520486654,0.203599556,-0.18236435,-0.098906107,-0.477295787,-0.423203842,0.006379382,0.076944219
2022/4/12,-2.013900297,-1.000895904,-1.111268282,1.2,2.72,0.74,0.765306122,4397.45,1.77,2.66,0.916193358,0.565806187,9.378827579,0.263965461,14.42101424,17.6190476,39.5238095,1228.847619,103.8095238,1040.571429,-0.215079543,-0.607736677,-0.888180105,-0.182032388,0.634696089,0.033537915,1.179198488,-0.028066237,0.117362296
2022/4/13,2.167253382,0.328504688,1.221847995,1.2,2.7,0.75,0.775510204,4446.59,1.78,2.66,-0.960488296,-1.001916778,2.181574091,-1.292584884,14.42101424,17.6190476,39.5238095,1228.847619,103.8095238,1040.571429,-0.170936815,0.589266045,0.316848579,-0.820375366,-0.294047736,0.463975549,-0.066286138,-0.041447077,0.426596705
2022/4/14,0.035059489,0.028696852,0.005122394,1.25,2.83,0.79,0.785714286,4392.59,1.84,2.79,2.170803354,2.070500441,-2.111716555,2.282640749,14.42101424,17.6190476,39.5238095,1228.847619,103.8095238,1040.571429,-0.455330703,0.138612969,0.133912365,-0.051978637,-0.087253119,0.330801989,0.228504135,-0.015936611,-0.184101087
2022/4/15,0.105252278,0.086139999,0.015368756,1.255,2.835,0.795,0.795918367,4392.365,1.84,2.79,1.837301668,1.546632376,3.392437127,2.492231482,14.42101424,17.6190476,39.5238095,1228.847619,103.8095238,1040.571429,-0.41862444,0.300988859,0.333646836,-0.223518226,0.007928957,0.610461097,0.75555915,0.024224652,-0.191106269
2022/4/18,-2.132017434,-1.44113624,-1.593004016,1.27,2.85,0.81,0.826530612,4391.69,1.84,2.79,0.881440112,1.01414894,3.27587883,0.277619768,14.42101424,17.6190476,39.5238095,1228.847619,103.8095238,1040.571429,-1.492856674,-0.051000302,0.134540373,-0.737971827,-0.047564312,-0.366723671,-0.074327341,-0.00255024,-0.446936305
2022/4/19,1.230700433,-0.712384665,0.061871896,1.28,2.93,0.81,0.836734694,4462.21,1.94,2.91,-3.133731404,-3.004062316,1.246524749,-3.557175322,14.42101424,17.6190476,39.5238095,1228.847619,103.8095238,1040.571429,0.790548736,-0.628409794,-0.533252755,0.368305162,0.971615974,-0.984830894,-0.998049167,-0.016574973,0.369862181
2022/4/20,2.091280418,1.052222212,1.486284732,1.29,2.85,0.82,0.846938776,4459.45,1.93,2.87,0.373157014,0.799326043,-5.505834465,-0.521459894,14.42101424,17.6190476,39.5238095,1228.847619,103.8095238,1040.571429,-0.405790872,0.20749287,0.275862244,-0.515248248,-0.681915988,1.025511619,0.953479266,-0.011473372,-0.084346412
2022/4/21,2.578452783,2.861129543,2.813199052,1.32,2.9,0.83,0.857142857,4393.66,2.01,2.96,-2.042870134,-1.855251381,-0.340266667,-2.470513103,14.42101424,17.6190476,39.5238095,1228.847619,103.8095238,1040.571429,-0.15174805,0.29121522,1.495940229,-0.392537075,-1.031935618,1.847975387,1.556801145,-0.024217242,-0.537409669
2022/4/22,-1.281236403,-0.701614971,-0.568168757,1.34,2.9,0.83,0.867346939,4271.78,2.06,2.94,0.153995544,0.095533802,-4.100995399,0.153676575,14.42101424,17.6190476,39.5238095,1228.847619,103.8095238,1040.571429,0.331029413,0.822743851,0.762332901,-0.219149579,-0.192553355,0.811518239,0.241673707,-0.011469278,-0.203970204
2022/4/25,4.033479503,2.40547883,2.855002843,1.42,2.81,0.91,0.897959184,4296.12,2.03,2.84,-2.624562221,-2.586723886,0.125098966,-2.385234153,14.42101424,17.6190476,39.5238095,1228.847619,103.8095238,1040.571429,0.747864642,0.702579002,1.311442401,-0.333021434,-0.711969522,0.76200166,0.477508771,0.026763696,-0.355949816
2022/4/26,0.014491785,-0.185596813,-0.209590514,1.4,2.77,0.83,0.908163265,4175.2,1.99,2.79,0.202543293,-0.248062143,-3.624427724,0.481045482,14.42101424,17.6190476,39.5238095,1228.847619,103.8095238,1040.571429,-0.950506853,0.75016275,0.242839348,-0.678214398,0.066288435,-0.042096401,0.609665049,-0.014019972,-0.170262136
2022/4/27,-3.017524373,-1.828302511,-2.4445646,1.39,2.82,0.82,0.918367347,4183.96,1.97,2.81,-0.479558552,-0.532799222,1.03851982,-0.810223649,14.42101424,17.6190476,39.5238095,1228.847619,103.8095238,1040.571429,-1.86286892,0.550860924,0.683906919,-0.293670836,0.081946427,0.42880808,0.821281049,-0.006372065,-0.38293461
2022/4/28,4.260633135,2.808166155,3.695920233,1.38,2.85,0.82,0.928571429,4287.5,2.04,2.86,2.899902339,2.843275184,-0.879853089,2.667616184,14.42101424,17.6190476,39.5238095,1228.847619,103.8095238,1040.571429,0.797978607,-0.422913981,-0.918793664,-0.138806798,-0.401286211,0.515592483,0.277842272,0.00382319,0.245487488
2022/4/29,-1.619453615,-0.255274659,-0.565927004,1.41,2.89,0.85,0.93877551,4131.93,2.1,2.92,1.866653236,2.073484204,4.571962341,1.532197065,14.42101424,17.6190476,39.5238095,1228.847619,103.8095238,1040.571429,-0.288467286,0.351510907,0.654275054,-0.471529755,-0.151524011,0.148814824,0.86157245,-0.01401765,-0.155304772
2022/5/2,-0.221037884,-0.203322944,-0.482544155,1.49,2.99,0.9,0.969387755,4155.38,2.1,3.01,-2.073317605,-2.263462888,2.004098477,-2.22488666,13.23625145,16.3636364,39.0909091,1172.990909,97.7272727,979.7727273,0.03841426,-0.12364468,-0.052019769,-0.091996327,0.295490106,-0.650316846,-0.326873978,0.007008579,0.068593299
2022/5/3,-3.142614133,-2.775210344,-2.942523505,1.45,2.97,0.91,0.979591837,4175.48,2.16,3.01,1.900238589,1.626441019,-2.580139953,2.05874832,13.23625145,16.3636364,39.0909091,1172.990909,97.7272727,979.7727273,0.802380573,-0.964865831,-1.074337884,0.671470269,0.817128972,-2.270925118,-1.227862061,-0.015927879,0.764926059
2022/5/4,5.12061801,3.170875188,3.630072399,1.44,2.93,0.89,0.989795918,4300.17,2.07,2.93,0.628949014,0.426920782,3.623440334,0.679858489,13.23625145,16.3636364,39.0909091,1172.990909,97.7272727,979.7727273,-0.848475914,0.760711457,2.188656392,-1.308009656,-0.766497046,2.045715649,1.648325189,-0.015288377,-0.714353505
2022/5/5,1.414687352,0.299253577,0.569031826,1.37,3.05,0.85,1,4146.87,2.08,3.01,-1.433277015,-1.35500169,0.410709389,-1.509794767,13.23625145,16.3636364,39.0909091,1172.990909,97.7272727,979.7727273,-0.279956464,-0.042677289,0.161943355,-0.405269045,-0.559420285,0.528635592,-0.015604276,0.005095866,-0.137208904
2022/5/6,4.38821645,2.006880763,3.256155499,1.41,3.12,0.85,1.017857143,4123.34,2.08,3.06,-0.264149664,-0.508381427,-2.261166186,-0.171201304,13.23625145,16.3636364,39.0909091,1172.990909,97.7272727,979.7727273,0.191666406,-0.137391944,0.06890542,-0.489195821,-0.821779736,1.789772899,1.192919499,-0.003821924,-0.381748582
2022/5/9,-0.979592542,0.263824702,-0.245486711,1.43,3.05,0.92,1.071428571,3991.24,1.99,2.95,1.627157424,1.356115231,0.383153963,1.694640497,13.23625145,16.3636364,39.0909091,1172.990909,97.7272727,979.7727273,-0.111211255,0.289216236,0.125773422,-0.155837659,-0.115202962,0.122385819,0.649507234,-0.001910907,0.007189331
2022/5/10,3.233174483,1.020809757,1.660020252,1.44,2.99,0.89,1.089285714,4001.05,2.01,2.91,-0.129269219,-0.336754648,2.928432864,-0.490030246,13.23625145,16.3636364,39.0909091,1172.990909,97.7272727,979.7727273,0.372468512,0.17107831,0.545492906,0.090456813,0.280558996,0.043230781,-0.142936576,-0.007006347,0.079116773
2022/5/11,-0.059115382,0.32662961,0.129684224,1.43,2.91,0.91,1.107142857,3935.18,1.99,2.89,-1.219371758,-1.177701206,0.519159771,-1.224732325,13.23625145,16.3636364,39.0909091,1172.990909,97.7272727,979.7727273,1.289341257,1.253964933,0.39673665,-0.836112714,-0.414794926,1.210817765,1.342087567,0.002547706,-0.570394903
2022/5/12,-3.746043362,-1.459066014,-2.358931453,1.44,2.84,0.96,1.125,3930.08,1.96,2.81,1.0338929,0.372498945,-1.695359587,1.024647476,13.23625145,16.3636364,39.0909091,1172.990909,97.7272727,979.7727273,-0.714482906,-0.307766533,-0.51504365,0.104756451,1.059597253,-1.232435492,-0.721214762,0,0.329643066
2022/5/13,1.211973865,-0.08307969,0.395423765,1.47,2.93,1.03,1.142857143,4023.89,2.04,2.89,-2.405444655,-2.253284735,1.803662149,-2.575220899,13.23625145,16.3636364,39.0909091,1172.990909,97.7272727,979.7727273,0.065798388,-0.187081819,-0.488063766,-0.004990892,0.477587349,-0.481582243,-0.858647349,0.001910822,0.086172854
2022/5/16,-2.721238513,-1.32919104,-1.996889813,1.54,2.88,1.07,1.196428571,4008.01,2.07,2.83,-1.489427967,-1.693520576,-3.87099283,-1.744525235,13.23625145,16.3636364,39.0909091,1172.990909,97.7272727,979.7727273,-0.16634755,-1.115200044,-1.362045557,0.81682196,0.280625355,-0.785662209,-0.576233982,0.00828065,0.56194089
2022/5/17,4.841162241,3.631316973,4.123376799,1.57,2.98,1.06,1.214285714,4088.85,2.16,2.96,-1.031181258,-1.078054777,-2.430135139,-1.199782179,13.23625145,16.3636364,39.0909091,1172.990909,97.7272727,979.7727273,0.861806576,0.847180356,1.191784449,0.555024383,-0.630303231,1.058513674,0.766408366,-0.006369792,-0.554756466
2022/5/18,0.260012029,0.755272687,0.585089221,1.56,2.89,1.03,1.232142857,3923.68,2.16,2.89,-1.447014051,-1.914649768,-1.815587261,-1.283722855,13.23625145,16.3636364,39.0909091,1172.990909,97.7272727,979.7727273,0.347595499,-1.173661045,-1.019532919,1.57065952,0.528875431,-1.335591042,-1.49573756,0.025481602,0.775351438
2022/5/19,0.297936475,-0.028057253,-0.014611357,1.52,2.84,1.05,1.25,3900.79,2.11,2.84,2.425644111,2.756360899,-1.486073842,2.906201159,13.23625145,16.3636364,39.0909091,1172.990909,97.7272727,979.7727273,-0.093852658,0.203333797,-0.160243605,-0.195122013,-0.113009774,0.085172835,0.289526397,0.002548517,0.072432279
2022/5/20,-1.578545572,-1.958627843,-1.838502295,1.51,2.78,1.03,1.267857143,3901.36,2.07,2.8,-0.004925259,0.221078802,3.457512982,-0.11072395,13.23625145,16.3636364,39.0909091,1172.990909,97.7272727,979.7727273,0.019545375,-1.19513962,-0.78150318,0.943184418,0.542832255,-0.932934889,-1.292450255,-0.022934319,0.490294977
2022/5/23,2.375841638,-0.151640413,0.815394595,1.57,2.86,1.07,1.321428571,3973.75,2.09,2.88,-0.295890941,-0.205847669,-0.158187809,-0.639145659,13.23625145,16.3636364,39.0909091,1172.990909,97.7272727,979.7727273,0.832258563,-0.415412859,0.449814663,0.519185009,-0.414224899,0.00703507,0.278875384,0.003185008,0.163967316
2022/5/24,-1.50043411,-0.59848201,-0.94063856,1.53,2.76,1.06,1.339285714,3941.48,2.02,2.76,1.498257279,1.743984584,-0.522394464,1.623666342,13.23625145,16.3636364,39.0909091,1172.990909,97.7272727,979.7727273,-0.346307064,0.513683767,-0.358423323,-0.130049177,0.039004603,0.260646127,-0.526113399,-0.010191667,-0.316761292
2022/5/25,-2.640108913,-1.596482935,-1.968813944,1.52,2.75,1.06,1.357142857,3978.73,2.01,2.71,2.037769625,1.719732838,1.326312825,1.888006709,13.23625145,16.3636364,39.0909091,1172.990909,97.7272727,979.7727273,0.137592159,-0.457773595,-0.226338771,0.218579322,0.351727735,-0.133930165,0.115816714,0.005095704,0.152793976
2022/5/26,-3.271769694,-1.748772549,-2.444109549,1.52,2.75,1.07,1.375,4057.84,1.99,2.7,-1.247904432,-1.152366454,2.447521364,-1.373917588,13.23625145,16.3636364,39.0909091,1172.990909,97.7272727,979.7727273,-0.015734403,-0.060567943,-0.213954676,0.250391367,0.384404647,-0.876675671,-0.945760769,0.005095963,0.346469101
2022/5/27,0.307988432,0.504477533,0.471682358,1.54,2.74,1.08,1.392857143,4158.24,2.01,2.71,-0.789034404,-1.054436813,-2.057704335,-0.999383708,13.23625145,16.3636364,39.0909091,1172.990909,97.7272727,979.7727273,-0.384721552,-0.40439779,-0.166093288,0,0.524066846,-0.508446159,-0.366664531,0.009555631,0.127949715
2022/5/30,0.102873965,0.168726317,0.157723161,1.615,2.8225,1.14,1.446428571,4138.6725,2.0625,2.785,-0.108774636,0.37862735,-0.983803021,-0.752777576,13.23625145,16.3636364,39.0909091,1172.990909,97.7272727,979.7727273,-0.854422614,0.40905556,0.415751623,-0.203490717,0.067184384,0.292214777,0.66557259,0.015928082,-0.233841314
2022/5/31,0.722137559,0.537633498,0.751092391,1.64,2.85,1.16,1.464285714,4132.15,2.08,2.81,-0.137666818,-0.239706281,-1.024946709,-0.081130641,13.23625145,16.3636364,39.0909091,1172.990909,97.7272727,979.7727273,-1.131832459,0.790296147,0.912775136,-0.39536024,-0.075085463,0.013936311,0.35371048,-0.007008668,-0.342466088
2022/6/1,-2.652742655,-1.317124872,-1.826326274,1.63,2.94,1.15,1.482142857,4101.23,2.16,2.94,0.349512823,0.394660988,0.037077949,-0.28829199,12.51313141,16.3636364,41.3636364,1172.990909,101.8181818,980.8590909,0.220724327,-0.90667537,-0.662491947,0.548722503,0.689739921,-1.246553538,-0.968946348,0.052895723,0.346115657
2022/6/2,2.500538223,1.053949725,1.64824572,1.64,2.92,1.17,1.5,4176.82,2.15,2.92,1.030717204,0.271749847,-0.51630717,0.772806392,12.51313141,16.3636364,41.3636364,1172.990909,101.8181818,980.8590909,-0.722268514,0.266475509,0.636868578,-0.498868429,-0.156599673,0.759934573,0.642872477,-0.036328988,-0.436999967
2022/6/3,-0.404086269,-0.048863885,-0.313245626,1.68,2.96,1.21,1.517857143,4108.54,2.18,2.95,-2.034453408,-2.168815302,1.706209876,-2.412161072,12.51313141,16.3636364,41.3636364,1172.990909,101.8181818,980.8590909,-0.807360039,0.209205097,-0.322133552,-0.866818287,0.077076806,0.222160602,0.387716653,0.007647111,-0.043595147
